Product,Age,RTO State/UT,RTO City/Location,Alto,Alto K10,A-Star,BALENO D,BALENO P,Celerio D,Celerio P,CIAZ D,CIAZ P,Dzire D,Dzire P,Eeco/Versa D,Eeco/Versa P,Ertiga D,Ertiga P,Esteem D,Esteem P,Grand Vitara,Gypsy,IGNIS D,IGNIS P,Kizashi,Old Baleno,Omni,RITZ D,RITZ P,S-CROSS D,S-CROSS P,S-PRESSO,SUPER CARRY D,SUPER CARRY P,SWIFT D,SWIFT P,SX4 D,SX4 P,VITARA BREZZA D,VITARA BREZZA P,Wagon R,XL6,Zen,Zen D,,Model,Check,Check,RTO State/UT,RTO City/Location
PVT,4,ARUNACHAL PRADESH,ARUNACHAL PRADESH,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,ARUNACHAL PRADESH,ARUNACHAL PRADESH
PVT,4,BIHAR,HAJIPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,BIHAR,HAJIPUR
PVT,4,,MUZAFFARPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,MUZAFFARPUR
PVT,4,,PATNA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,PATNA
PVT,4,,Rest of BIHAR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of BIHAR
PVT,4,CHANDIGARH,CHANDIGARH,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,CHANDIGARH,CHANDIGARH
PVT,4,CHATTISGARH,BILASPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,CHATTISGARH,BILASPUR
PVT,4,,RAIPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,RAIPUR
PVT,4,,Rest of CHATTISGARH,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of CHATTISGARH
PVT,4,DAMAN & DIU,DAMAN & DIU,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,DAMAN & DIU,DAMAN & DIU
PVT,4,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI
PVT,4,DELHI,DELHI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,DELHI,DELHI
PVT,4,Goa,Goa,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,Goa,Goa
PVT,4,GUJARAT,AHMEDABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,GUJARAT,AHMEDABAD
PVT,4,,GANDHINAGAR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,GANDHINAGAR
PVT,4,,MEHSANA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,MEHSANA
PVT,4,,RAJKOT,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,RAJKOT
PVT,4,,SURAT,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,SURAT
PVT,4,,VADODARA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,VADODARA
PVT,4,,VALSAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,VALSAD
PVT,4,,Rest of GUJARAT,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of GUJARAT
PVT,4,HARYANA,AMBALA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,HARYANA,AMBALA
PVT,4,,FARIDABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,FARIDABAD
PVT,4,,GURGAON,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,GURGAON
PVT,4,,KARNAL,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KARNAL
PVT,4,,PANIPAT,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,PANIPAT
PVT,4,,REWARI,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,REWARI
PVT,4,,ROHTAK,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,ROHTAK
PVT,4,,SONEPAT,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,SONEPAT
PVT,4,,Rest of HARYANA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of HARYANA
PVT,4,HIMACHAL PRADESH,MANDI,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,HIMACHAL PRADESH,MANDI
PVT,4,,SHIMLA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,SHIMLA
PVT,4,,Rest of HIMACHAL PRADESH,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of HIMACHAL PRADESH
PVT,4,JAMMU & KASHMIR,JAMMU,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,JAMMU & KASHMIR,JAMMU
PVT,4,,SRINAGAR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,SRINAGAR
PVT,4,,Rest of JAMMU & KASHMIR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,Rest of JAMMU & KASHMIR
PVT,4,JHARKHAND,DHANBAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,JHARKHAND,DHANBAD
PVT,4,,JAMSHEDPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,JAMSHEDPUR
PVT,4,,RANCHI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,RANCHI
PVT,4,,Rest of JHARKHAND,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,40,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of JHARKHAND
PVT,4,KARNATAKA,BENGALURU,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,KARNATAKA,BENGALURU
PVT,4,,HUBLI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,HUBLI
PVT,4,,MANGALORE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,MANGALORE
PVT,4,,MYSORE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,MYSORE
PVT,4,,SHIMOGA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,SHIMOGA
PVT,4,,Rest of KARNATAKA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,Rest of KARNATAKA
PVT,4,KERALA,ERNAKULAM,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,KERALA,ERNAKULAM
PVT,4,,KASARAGOD,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KASARAGOD
PVT,4,,KOLLAM,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KOLLAM
PVT,4,,KOTTAYAM,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KOTTAYAM
PVT,4,,KOZHIKODE,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KOZHIKODE
PVT,4,,MALAPPURAM,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,MALAPPURAM
PVT,4,,MUVATTUPUZHA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,MUVATTUPUZHA
PVT,4,,PALAKKAD,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,PALAKKAD
PVT,4,,PERINTHALMANNA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,PERINTHALMANNA
PVT,4,,THALASSERY,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,THALASSERY
PVT,4,,THIRUVANANTHAPURAM,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,THIRUVANANTHAPURAM
PVT,4,,THRISSUR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,THRISSUR
PVT,4,,Rest of KERALA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of KERALA
PVT,4,LADAKH,LADAKH,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,LADAKH,LADAKH
PVT,4,LAKSHADWEEP,LAKSHADWEEP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,LAKSHADWEEP,LAKSHADWEEP
PVT,4,MADHYA PRADESH,BHOPAL,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,MADHYA PRADESH,BHOPAL
PVT,4,,GWALIOR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,GWALIOR
PVT,4,,INDORE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,INDORE
PVT,4,,JABALPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,JABALPUR
PVT,4,,Rest of MADHYA PRADESH,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of MADHYA PRADESH
PVT,4,MAHARASHTRA,AURANGABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,MAHARASHTRA,AURANGABAD
PVT,4,,KOLHAPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,KOLHAPUR
PVT,4,,MUMBAI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,MUMBAI
PVT,4,,NAGPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,NAGPUR
PVT,4,,NASHIK,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,NASHIK
PVT,4,,PANVEL,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,PANVEL
PVT,4,,PUNE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,PUNE
PVT,4,,SANGLI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,SANGLI
PVT,4,,THANE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,THANE
PVT,4,,Rest of MAHARASHTRA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of MAHARASHTRA
PVT,4,MANIPUR,IMPHAL,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,MANIPUR,IMPHAL
PVT,4,,Rest of MANIPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of MANIPUR
PVT,4,MEGHALAYA,SHILLONG,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,MEGHALAYA,SHILLONG
PVT,4,,Rest of MEGHALAYA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of MEGHALAYA
PVT,4,MIZORAM,MIZORAM,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,MIZORAM,MIZORAM
PVT,4,NAGALAND,NAGALAND,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,NAGALAND,NAGALAND
PVT,4,ORISSA,BHUBANESWAR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,ORISSA,BHUBANESWAR
PVT,4,,Rest of ORISSA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of ORISSA
PVT,4,PUNJAB,AMRITSAR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,PUNJAB,AMRITSAR
PVT,4,,JALANDHAR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,JALANDHAR
PVT,4,,LUDHIANA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,LUDHIANA
PVT,4,,PATHANKOT,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,PATHANKOT
PVT,4,,Rest of PUNJAB,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,Rest of PUNJAB
PVT,4,PONDICHERRY,PONDICHERRY,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,PONDICHERRY,PONDICHERRY
PVT,4,RAJASTHAN,AJMER,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,RAJASTHAN,AJMER
PVT,4,,BHILWARA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,BHILWARA
PVT,4,,JAIPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,JAIPUR
PVT,4,,JODHPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,JODHPUR
PVT,4,,KOTA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,KOTA
PVT,4,,UDAIPUR,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,UDAIPUR
PVT,4,,Rest of RAJASTHAN,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of RAJASTHAN
PVT,4,SIKKIM,SIKKIM,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,SIKKIM,SIKKIM
PVT,4,TAMIL NADU,CHENNAI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,TAMIL NADU,CHENNAI
PVT,4,,COIMBATORE,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,COIMBATORE
PVT,4,,MADURAI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,MADURAI
PVT,4,,SALEM,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,SALEM
PVT,4,,Rest of TAMIL NADU,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of TAMIL NADU
PVT,4,TELANGANA ,HYDERABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,TELANGANA ,HYDERABAD
PVT,4,,SECUNDERABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,SECUNDERABAD
PVT,4,,Rest of TELANGANA ,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,Rest of TELANGANA 
PVT,4,TRIPURA,TRIPURA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,TRIPURA,TRIPURA
PVT,4,UTTAR PRADESH,AGRA,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,UTTAR PRADESH,AGRA
PVT,4,,ALLAHABAD,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,ALLAHABAD
PVT,4,,BAREILLY,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,BAREILLY
PVT,4,,BIJNOR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,BIJNOR
PVT,4,,FAIZABAD,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,FAIZABAD
PVT,4,,GHAZIABAD,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,10,10,30,30,58,60,30,30,10,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,GHAZIABAD
PVT,4,,GORAKHPUR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,GORAKHPUR
PVT,4,,KANPUR,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,30,30,40,40,30,30,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,,,,TRUE,,KANPUR
